id,recipe_id,ingredient_id,quantity,unit_key
1097,155,,1.750000,15
1098,155,,3.250000,3
1099,155,,0.500000,3
1100,155,,3.250000,3
1101,155,,1.670000,2
1102,155,,2.670000,2
1103,155,,1.000000,15
1104,155,,1.250000,13
1105,156,,1.250000,8
1106,156,,1.750000,3
1107,156,,6.750000,3
1108,156,,0.250000,3
1109,156,,4.500000,3
1110,156,,2.000000,2
1111,156,,9.000000,2
1112,156,,2.000000,2
1113,156,,0.500000,3
1114,156,,2.750000,3
1115,156,,2.330000,2
1116,157,235.0,10.000000,7
1117,157,,6.000000,2
1118,157,,2.670000,2
1119,157,,0.750000,3
1120,157,,3.000000,3
1121,158,236.0,5.000000,7
1122,158,,5.000000,7
1123,158,,0.500000,3
1124,158,,2.670000,3
1125,159,,3.250000,3
1126,159,,1.000000,15
1127,159,,3.500000,3
1128,159,,1.750000,15
1129,159,,1.250000,13
1130,159,,1.670000,2
1131,159,,1.000000,2
1132,159,,1.000000,15
1133,160,,2.000000,15
1134,160,,1.330000,2
1135,160,,2.250000,1
1136,160,,2.670000,2
1137,160,,1.500000,3
1138,160,,0.500000,3
1139,160,,2.000000,2
1140,160,,4.250000,3
1141,160,,3.500000,3
1142,160,,4.250000,3
1143,160,,3.750000,15
1144,160,,1.500000,15
1145,161,237.0,9.000000,7
1146,161,,2.000000,3
1147,162,,1.000000,15
1148,162,,4.500000,3
1149,162,,3.250000,3
1150,162,,2.250000,3
1151,162,,1.330000,2
1152,162,,4.500000,3
1153,162,,3.000000,15
1154,162,,2.670000,2
1155,162,,2.000000,1
1156,163,,2.000000,15
1157,163,,1.250000,15
1158,163,,5.500000,15
1159,164,,1.875000,3
1160,164,,3.330000,3
1161,164,,1.250000,3
1162,164,,3.000000,2
1163,164,,2.500000,15
1164,164,,4.750000,15
1165,164,,1.670000,2
1166,164,,6.750000,2
1167,164,,0.250000,3
1168,164,,0.750000,3
1169,165,,2.000000,3
1170,165,,10.000000,7
1171,165,,3.000000,7
1172,165,,2.000000,7
1173,165,,2.670000,2
1174,165,,1.670000,2
1175,165,,0.500000,3
1176,165,,0.500000,3
1177,165,,6.500000,6
1178,165,,7.500000,3
1179,165,,1.125000,3
1180,165,,0.750000,3
1181,166,238.0,1.000000,7
1182,166,239.0,5.000000,13
1183,166,,2.250000,1
1184,166,,11.000000,6
1185,167,,1.750000,3
1186,167,240.0,1.750000,7
1187,167,,1.500000,1
1188,167,,10.500000,15
1189,167,,5.000000,6
1190,167,,5.750000,3
1191,168,,11.250000,7
1192,168,,11.250000,7
1193,168,,7.500000,7
1194,168,,1.000000,7
1195,168,,3.000000,3
1196,169,241.0,50.000000,57
1197,169,,2.000000,7
1198,169,,2.000000,3
1199,169,,2.000000,3
1200,170,242.0,15.000000,7
1201,170,243.0,15.000000,7
1202,170,,0.250000,3
1203,170,,6.000000,2
1204,170,,1.000000,15
1205,170,,2.000000,7
1206,170,,0.250000,3
1207,170,,1.330000,2
1208,170,,3.250000,6
1209,170,,3.750000,3
1210,170,,2.000000,7
1211,170,,3.000000,7
1212,171,,1.000000,15
1213,171,,2.000000,15
1214,171,,2.500000,15
1215,171,,1.000000,1
1216,171,,6.670000,3
1217,172,,9.250000,15
1218,172,,0.500000,3
1219,172,,1.000000,2
1220,172,,1.000000,15
1221,172,,4.000000,6
1222,172,,3.000000,2
1223,172,,1.500000,1
1224,172,,1.500000,15
1225,172,,1.250000,15
1226,172,,1.500000,1
1227,172,,1.500000,1
1228,172,,1.000000,15
1229,172,,1.750000,15
1230,173,244.0,2.250000,13
1231,173,,2.250000,3
1232,173,,1.500000,3
1233,173,,1.000000,1
1234,173,,1.000000,2
1235,173,,2.000000,1
1236,173,,1.250000,15
1237,173,,1.500000,1
1238,173,,1.500000,1
1239,173,,1.000000,2
1240,173,,1.500000,15
1241,173,,5.330000,3
1242,173,,3.000000,3
1243,174,,3.750000,3
1244,174,,14.500000,3
1245,174,,3.000000,3
1246,175,,3.125000,15
1247,175,,1.500000,2
1248,175,,1.000000,15
1249,175,,2.000000,3
1250,176,,6.250000,15
1251,176,,3.000000,2
1252,176,,2.000000,15
1253,176,,1.000000,15
1254,177,245.0,100.000000,5
1255,177,,12.750000,6
1256,177,,7.000000,7
1257,178,,15.000000,2
1258,178,,6.000000,2
1259,178,,2.000000,3
1260,179,246.0,3.000000,15
1261,179,247.0,6.625000,7
1262,179,248.0,3.000000,15
1263,179,249.0,3.500000,7
1264,179,250.0,3.000000,15
1265,180,,4.500000,15
1266,180,,2.000000,7
1267,180,,2.500000,15
1268,180,251.0,2.000000,15
1269,180,252.0,3.250000,15
1270,180,253.0,2.250000,15
1271,180,,1.875000,3
1272,180,254.0,8.000000,6
1273,180,,1.750000,6
1274,180,,1.000000,2
1275,180,,1.000000,2
1276,181,,15.000000,7
1277,181,255.0,7.500000,7
1278,181,,7.500000,7
1279,181,,1.000000,7
1280,181,,3.000000,3
1281,182,,6.000000,7
1282,182,,2.000000,2
1283,182,,2.000000,2
1284,182,,3.000000,7
1285,182,,2.000000,7
1286,182,,3.000000,13
1287,182,,1.000000,2
1288,182,,1.000000,1
1289,182,,3.750000,2
1290,183,,30.000000,7
1291,183,,1.750000,13
1292,183,,4.000000,7
1293,183,,1.000000,15
1294,183,,3.000000,2
1295,183,,3.000000,2
1296,183,,1.250000,2
1297,183,,0.330000,3
1298,183,256.0,7.000000,7
1299,183,,5.500000,3
1300,183,,1.500000,15
1301,184,,3.250000,6
1302,184,,3.750000,3
1303,184,,9.670000,6
1304,184,,0.750000,3
1305,184,,2.000000,2
1306,184,,2.000000,2
1307,184,,1.000000,2
1308,184,,2.000000,1
1309,184,,1.000000,1
1310,184,,2.625000,7
1311,184,,15.000000,7
1312,184,,2.000000,3
1313,184,257.0,3.500000,7
1314,184,,4.500000,3
1315,184,,1.500000,15
1316,184,,5.500000,6
1317,184,,1.500000,13
1318,184,,0.250000,3
1319,184,,2.000000,1
1320,184,258.0,1.500000,15
1321,185,,25.000000,7
1322,185,,30.000000,7
1323,185,,10.000000,7
1324,185,259.0,10.000000,7
1325,185,260.0,30.000000,7
1326,185,261.0,5.000000,7
1327,186,,1.000000,3
1328,186,,2.000000,3
1329,186,,4.000000,6
1330,186,,1.000000,13
1331,186,262.0,1.000000,3
1332,186,,2.000000,2
1333,186,,1.250000,7
1334,186,,1.500000,3
1335,186,,0.250000,3
1336,186,263.0,4.000000,7
1337,186,264.0,6.375000,7
1338,186,,2.000000,1
1339,186,,11.250000,3
1340,186,,2.000000,3
1341,187,,15.000000,7
1342,187,,2.000000,7
1343,187,,1.875000,7
1344,187,,2.250000,13
1345,187,265.0,2.000000,2
1346,187,,2.000000,2
1347,187,,2.000000,1
1348,188,,27.000000,7
1349,188,,2.500000,7
1350,188,,1.000000,7
1351,188,,0.330000,3
1352,188,266.0,6.000000,7
1353,188,,3.000000,6
1354,188,,3.000000,15
1355,188,267.0,2.000000,1
1356,188,,1.500000,1
1357,188,,2.000000,7
1358,188,,2.000000,3
1359,188,268.0,23.900000,7
1360,189,269.0,1.250000,3
1361,189,,1.250000,3
1362,189,,1.250000,15
1363,189,270.0,6.250000,6
1364,189,,6.250000,15
1365,189,,0.500000,1
1366,190,271.0,25.000000,7
1367,190,,1.000000,15
1368,190,,1.000000,3
1369,190,,1.000000,2
1370,190,272.0,2.500000,3
1371,190,,1.000000,3
1372,190,,8.000000,7
1373,190,,5.000000,7
1374,190,,3.000000,7
1375,190,273.0,5.000000,7
1376,190,274.0,6.375000,7
1377,191,,20.000000,7
1378,191,,1.000000,7
1379,191,,1.000000,3
1380,191,275.0,1.500000,7
1381,192,,3.750000,7
1382,192,,1.330000,2
1383,192,,1.330000,2
1384,192,,2.500000,7
1385,192,,13.750000,6
1386,192,,1.000000,13
1387,192,,3.000000,2
1388,192,,3.000000,2
1389,192,,2.000000,2
1390,192,,9.375000,7
1391,192,276.0,26.000000,7
1392,192,,8.000000,7
1393,192,,1.000000,3
1394,192,,1.000000,7
1395,193,277.0,1.500000,6
1396,193,278.0,2.000000,6
1397,193,,1.000000,15
1398,193,,3.000000,7
1399,193,,16.000000,7
1400,193,,6.375000,7
1401,193,,1.375000,7
1402,193,,1.670000,2
1403,193,,1.000000,2
1404,193,,1.000000,7
1405,194,,10.687500,7
1406,194,,7.687500,7
1407,194,279.0,1.000000,7
1408,194,,0.750000,3
1409,194,280.0,5.330000,6
1410,195,,18.000000,7
1411,195,,1.000000,3
1412,195,,1.000000,1
1413,195,,4.000000,7
1414,195,,0.330000,3
1415,195,,2.000000,1
1416,195,,0.500000,3
1417,196,281.0,16.000000,7
1418,196,,1.250000,3
1419,196,,1.000000,3
1420,196,,1.000000,6
1421,196,,0.330000,3
1422,196,,1.000000,7
1423,197,,2.000000,7
1424,197,,0.750000,3
1425,197,,2.000000,7
1426,197,282.0,2.500000,7
1427,197,,2.000000,2
1428,197,,1.000000,2
1429,197,,3.000000,2
1430,197,283.0,1.250000,3
1431,197,,1.500000,3
1432,197,284.0,30.000000,7
1433,197,,1.500000,3
1434,197,,0.750000,3
1435,197,,3.000000,2
1436,197,,1.000000,2
1437,198,285.0,50.000000,7
1438,198,,6.000000,7
1439,198,,3.000000,2
1440,198,,3.000000,3
1441,198,,1.750000,7
1442,198,,2.000000,13
1443,198,,13.000000,6
1444,198,,3.750000,15
1445,198,,1.000000,2
1446,198,,2.000000,7
1447,198,,1.000000,7
1448,199,,50.000000,7
1449,199,,9.000000,2
1450,199,,13.000000,6
1451,199,,3.750000,15
1452,199,,3.000000,13
1453,199,,1.250000,15
1454,199,,2.500000,7
1455,199,,2.000000,2
1456,199,,1.000000,7
1457,199,,5.000000,7
1458,199,,1.000000,7
1459,199,,14.000000,6
1460,200,,65.000000,7
1461,200,,1.500000,15
1462,200,,2.000000,15
1463,200,,1.000000,15
1464,200,,1.000000,1
1465,200,,2.000000,2
1466,200,,2.000000,6
1467,200,,3.000000,7
1468,200,,4.000000,7
1469,200,,1.500000,7
1470,200,,2.000000,15
1471,201,286.0,25.500000,7
1472,201,,7.750000,7
1473,201,,4.000000,7
1474,201,,2.715000,7
1475,201,,1.500000,15
1476,201,,1.000000,3
1477,201,,3.000000,2
1478,201,,3.670000,2
1479,201,,3.000000,2
1480,201,,3.000000,2
1481,201,,3.000000,2
1482,201,,2.000000,2
1483,201,,82.000000,7
1484,202,,50.000000,7
1485,202,,9.000000,2
1486,202,,3.000000,3
1487,202,,12.000000,7
1488,202,,8.000000,7
1489,202,,6.000000,7
1490,202,287.0,1.500000,13
1491,202,,6.500000,7
1492,202,,3.250000,3
1493,202,,2.000000,2
1494,202,,2.000000,1
1495,202,,2.000000,3
1496,202,,0.500000,3
1497,202,288.0,4.500000,7
1498,203,289.0,15.625000,7
1499,203,,1.000000,3
1500,203,,2.000000,7
1501,203,,5.312500,7
1502,203,,1.250000,13
1503,203,,4.250000,7
1504,203,,3.875000,7
1505,203,,2.500000,7
1506,203,,1.812500,7
1507,203,,0.500000,3
1508,203,,3.670000,2
1509,203,,0.500000,3
1510,203,,2.670000,2
1511,203,290.0,2.000000,2
1512,203,,6.000000,2
1513,203,,1.330000,2
1514,203,,1.000000,2
1515,203,,1.000000,3
1516,203,,1.000000,3
1517,204,291.0,5.000000,7
1518,204,,1.250000,7
1519,204,,8.000000,6
1520,204,,8.000000,6
1521,204,,2.500000,3
1522,204,,1.750000,13
1523,204,,14.000000,6
1524,204,,12.670000,6
1525,204,,3.750000,15
1526,204,292.0,12.715000,7
1527,204,,10.715000,7
1528,204,,14.750000,6
1529,204,,1.670000,2
1530,204,,1.000000,1
1531,204,,1.000000,7
1532,205,,82.000000,7
1533,205,,2.125000,7
1534,205,,2.500000,13
1535,205,,1.125000,7
1536,205,293.0,12.000000,6
1537,205,,1.000000,7
1538,205,,1.750000,15
1539,205,294.0,10.000000,7
1540,206,,8.000000,7
1541,206,,8.000000,7
1542,206,,1.000000,3
1543,206,,33.750000,7
1544,206,,12.750000,7
1545,206,,3.000000,2
1546,206,,3.000000,2
1547,206,,0.250000,3
1548,206,,1.000000,2
1549,206,,5.000000,7
1550,207,,18.000000,7
1551,207,,2.000000,7
1552,207,,1.330000,3
1553,207,,1.000000,1
1554,207,,2.000000,6
1555,207,,2.250000,1
1556,207,,2.250000,13
1557,207,,2.250000,7
1558,207,,2.250000,1
1559,207,,2.250000,1
1560,207,,2.750000,15
1561,207,295.0,9.000000,7
1562,208,296.0,37.500000,7
1563,209,297.0,32.000000,7
1564,209,,2.000000,2
1565,209,,1.000000,1
1566,209,,1.250000,13
1567,209,,1.000000,15
1568,209,,0.500000,3
1569,209,,12.000000,7
1570,209,,8.000000,7
1571,209,,4.000000,7
1572,209,,3.750000,3
1573,209,,2.000000,15
1574,209,,12.750000,7
1575,209,,4.500000,7
1576,210,298.0,100.000000,5
1577,211,299.0,0.500000,31
1578,211,300.0,18.500000,7
1579,211,,3.000000,2
1580,211,,1.250000,15
1581,211,,2.500000,6
1582,211,,2.750000,3
1583,211,,1.000000,7
1584,211,,2.000000,7
1585,211,,4.000000,6
1586,211,301.0,3.000000,7
1587,211,,2.000000,3
1588,212,,13.500000,7
1589,212,,2.500000,7
1590,212,,2.330000,2
1591,212,,0.750000,3
1592,212,,6.000000,2
1593,212,,2.000000,1
1594,212,,2.000000,2
1595,212,,2.000000,2
1596,212,,2.000000,2
1597,212,,3.000000,13
1598,212,,1.500000,13
1599,212,,3.000000,15
1600,212,,12.000000,7
1601,213,302.0,24.750000,7
1602,213,,13.500000,7
1603,213,,2.000000,7
1604,213,,0.750000,3
1605,213,,2.000000,2
1606,213,,3.000000,2
1607,213,,1.500000,1
1608,213,303.0,12.500000,7
1609,213,,4.000000,7
1610,213,,2.000000,7
1611,213,304.0,2.000000,3
1612,214,,1.500000,3
1613,214,,3.000000,3
1614,214,,1.437500,7
1615,214,,9.000000,2
1616,214,,3.000000,2
1617,214,,6.250000,6
1618,214,,6.250000,15
1619,214,,0.500000,1
1620,215,,5.000000,7
1621,215,,1.000000,6
1622,215,,0.500000,3
1623,215,,29.000000,7
1624,215,305.0,4.750000,13
1625,215,,1.000000,3
1626,215,,0.250000,3
1627,215,,10.000000,7
1628,215,,5.000000,7
1629,216,306.0,3.500000,15
1630,216,307.0,18.000000,7
1631,216,,1.000000,3
1632,216,,3.000000,2
1633,216,,5.000000,2
1634,216,,3.000000,2
1635,216,,2.000000,2
1636,216,,1.000000,2
1637,216,,2.000000,1
1638,216,308.0,200.000000,5
1639,216,,5.000000,7
1640,216,,5.000000,7
1641,216,,0.500000,3
1642,216,,0.500000,3
1643,217,,1.000000,7
1644,217,,1.500000,7
1645,217,,1.500000,3
1646,217,309.0,3.500000,7
1647,217,,2.500000,1
1648,217,,2.000000,2
1649,217,,1.000000,15
1650,217,310.0,30.000000,7
1651,217,,0.750000,3
1652,217,,1.000000,3
1653,217,,3.000000,2
1654,217,,2.000000,2
1655,218,311.0,24.750000,7
1656,218,312.0,20.000000,7
1657,219,313.0,16.000000,7
1658,219,,16.500000,7
1659,219,,19.065000,7
1660,219,,6.000000,7
1661,219,,12.500000,6
1662,219,,3.500000,15
1663,219,,1.000000,7
1664,219,,1.250000,13
1665,219,,10.750000,7
1666,219,,2.500000,3
1667,219,,2.000000,2
1668,219,,0.250000,3
1669,219,,3.670000,2
1670,219,,2.330000,2
1671,219,,0.330000,6
1672,220,,4.000000,7
1673,220,,1.250000,2
1674,220,,1.500000,2
1675,220,314.0,2.500000,13
1676,220,,11.000000,7
1677,220,,12.500000,7
1678,220,,5.000000,7
1679,220,,5.000000,7
1680,220,,10.000000,6
1681,220,,2.750000,15
1682,220,,1.000000,13
1683,220,,8.562500,7
1684,220,,0.250000,3
1685,220,,2.000000,2
1686,221,,30.000000,7
1687,221,,1.000000,3
1688,221,,6.000000,7
1689,221,,1.500000,1
1690,221,,0.500000,3
1691,221,,1.000000,2
1692,221,,2.000000,2
1693,221,,4.000000,6
1694,221,,2.000000,13
1695,221,,1.000000,7
1696,221,,2.000000,15
1697,221,,12.000000,7
1698,222,315.0,17.180000,7
1699,222,316.0,17.250000,7
1700,222,,8.500000,7
1701,222,,18.000000,7
1702,222,,2.750000,7
1703,222,,0.500000,3
1704,222,,2.000000,1
1705,222,,1.500000,3
1706,222,,1.000000,15
1707,223,,1.500000,7
1708,223,,1.000000,3
1709,223,,1.750000,3
1710,223,,1.250000,13
1711,223,,1.750000,15
1712,223,,0.500000,3
1713,223,,1.670000,2
1714,223,,0.500000,1
1715,223,,0.250000,1
1716,223,,0.500000,1
1717,224,317.0,19.937500,7
1718,224,,6.000000,7
1719,224,,1.625000,7
1720,224,,1.500000,13
1721,224,,2.000000,7
1722,224,,1.000000,7
1723,224,,1.500000,7
1724,224,,1.000000,7
1725,224,,0.500000,3
1726,224,,8.000000,6
1727,224,,1.500000,1
1728,225,,20.000000,7
1729,225,318.0,3.437500,7
1730,225,,0.750000,13
1731,225,,2.437500,7
1732,225,,2.500000,15
1733,225,,3.000000,7
1734,225,,1.500000,7
1735,225,,1.000000,7
1736,225,,2.000000,7
1737,226,,0.500000,3
1738,226,,1.250000,7
1739,226,,1.500000,15
1740,226,,7.000000,6
1741,226,,1.250000,1
1742,226,,2.500000,1
1743,226,319.0,0.670000,3
1744,226,,204.000000,6
1745,226,,1.250000,3
1746,226,320.0,37.500000,7
1747,227,,1.250000,3
1748,227,,1.250000,3
1749,227,,1.250000,15
1750,227,,6.250000,6
1751,227,,6.250000,15
1752,227,,0.500000,1
1753,228,,12.000000,7
1754,228,,1.750000,7
1755,228,,2.000000,7
1756,228,,1.250000,1
1757,228,,2.000000,3
1758,228,,2.250000,13
1759,228,,2.670000,3
1760,228,,1.250000,3
1761,228,,1.000000,6
1762,228,,7.500000,2
1763,228,,5.000000,2
1764,228,,1.000000,2
1765,228,,10.000000,6
1766,228,,5.250000,15
1767,228,,8.375000,7
1768,228,321.0,13.000000,7
1769,228,322.0,10.000000,7
1770,229,,9.000000,7
1771,229,,2.250000,13
1772,229,,3.500000,15
1773,229,,2.500000,15
1774,229,,4.000000,7
1775,229,,0.750000,3
1776,229,,3.000000,2
1777,229,,0.330000,6
1778,229,,2.000000,2
1779,229,,1.000000,2
1780,229,,0.330000,3
1781,229,,2.000000,2
1782,229,,1.000000,1
1783,229,,3.000000,7
1784,229,323.0,5.500000,15
1785,229,,1.000000,7
1786,229,324.0,3.750000,7
1787,229,,6.000000,2
1788,229,325.0,6.000000,7
1789,229,,6.000000,6
1790,230,,3.000000,7
1791,230,,6.000000,2
1792,230,,3.000000,13
1793,230,,3.500000,15
1794,230,,2.000000,15
1795,230,,2.000000,2
1796,230,,2.000000,2
1797,230,,2.000000,2
1798,230,,2.000000,2
1799,230,,1.000000,1
1800,230,,0.500000,3
1801,230,,3.000000,2
1802,230,326.0,15.000000,7
1803,230,,3.000000,7
1804,230,,2.000000,1
1805,230,327.0,11.000000,7
1806,230,,6.000000,7
1807,230,,1.000000,7
1808,230,,6.000000,7
1809,230,,6.000000,6
1810,231,328.0,25.000000,7
1811,231,,2.250000,7
1812,231,,6.000000,2
1813,231,,2.000000,2
1814,231,,0.250000,3
1815,231,,2.000000,7
1816,231,,8.000000,7
1817,231,,1.000000,3
1818,232,329.0,8.000000,7
1819,232,330.0,2.250000,15
1820,232,,2.500000,13
1821,232,,1.500000,7
1822,232,,1.000000,15
1823,232,,3.000000,2
1824,232,,1.000000,2
1825,232,,8.000000,7
1826,232,,1.250000,15
1827,232,,1.250000,3
1828,233,,3.500000,15
1829,233,,3.000000,15
1830,233,,1.500000,13
1831,233,,1.312500,7
1832,233,,1.500000,7
1833,233,,0.330000,3
1834,233,,2.000000,2
1835,233,,0.750000,3
1836,233,,3.000000,2
1837,233,,1.000000,2
1838,233,,1.000000,2
1839,233,,1.000000,2
1840,233,,8.250000,7
1841,233,,6.000000,7
1842,233,,1.000000,7
1843,234,,4.500000,7
1844,234,,4.000000,7
1845,234,,2.000000,7
1846,234,,1.500000,15
1847,234,,2.250000,1
1848,234,,1.000000,3
1849,234,,19.125000,7
1850,234,,5.000000,2
1851,234,,1.330000,2
1852,234,,10.000000,7
1853,234,,3.000000,7
1854,235,,3.750000,13
1855,235,331.0,46.875000,7
1856,236,,3.250000,6
1857,236,,3.750000,3
1858,236,,9.670000,6
1859,236,,2.000000,2
1860,236,,2.000000,1
1861,236,,1.250000,1
1862,236,,1.250000,1
1863,236,,2.625000,7
1864,236,,15.000000,7
1865,236,,10.670000,6
1866,236,,2.250000,3
1867,236,,1.250000,7
1868,236,,8.500000,6
1869,236,,9.250000,15
1870,236,,0.750000,1
1871,236,,1.000000,2
1872,236,,1.000000,2
1873,236,,1.000000,2
1874,237,,22.500000,7
1875,237,,4.000000,7
1876,237,,6.000000,2
1877,237,,1.000000,2
1878,237,,1.000000,2
1879,237,,4.750000,6
1880,237,,5.500000,3
1881,237,,1.000000,7
1882,237,,1.000000,7
1883,237,,1.000000,7
1884,237,,2.500000,7
1885,237,332.0,5.750000,3
1886,238,333.0,9.000000,7
1887,238,,2.500000,3
1888,238,,1.000000,2
1889,238,,1.000000,2
1890,238,,2.250000,15
1891,239,,29.250000,7
1892,239,334.0,100.000000,5
1893,239,335.0,13.250000,7
1894,239,336.0,11.750000,7
1895,239,,1.500000,13
1896,239,,2.125000,7
1897,239,,2.625000,7
1898,239,,1.000000,2
1899,239,,2.000000,3
1900,239,,2.000000,2
1901,239,,2.670000,2
1902,239,,2.000000,1
1903,239,,0.250000,3
1904,239,,0.750000,3
1905,239,,4.500000,7
1906,239,,1.000000,3
1907,239,,1.750000,15
1908,240,,1.500000,7
1909,240,,1.000000,3
1910,240,,1.750000,3
1911,240,,1.250000,13
1912,240,,1.750000,15
1913,240,,0.500000,3
1914,240,,1.670000,2
1915,240,,0.500000,1
1916,240,,0.250000,1
1917,240,,0.500000,1
1918,241,,22.500000,7
1919,241,,3.000000,7
1920,241,,2.000000,7
1921,241,,0.250000,3
1922,241,,2.000000,2
1923,241,,2.670000,2
1924,241,337.0,12.750000,7
1925,241,338.0,23.250000,7
1926,242,339.0,22.000000,7
1927,242,,1.000000,3
1928,242,,1.500000,1
1929,242,,5.000000,6
1930,242,,5.750000,3
1931,243,,5.000000,7
1932,243,,5.000000,7
1933,243,,5.000000,7
1934,243,,2.000000,13
1935,243,340.0,29.000000,7
1936,243,,2.000000,3
1937,243,,1.500000,7
1938,243,,2.500000,13
1939,243,,1.000000,1
1940,243,341.0,3.000000,15
1941,243,342.0,11.960000,7
1942,244,,1.500000,13
1943,244,,1.500000,3
1944,244,,0.750000,3
1945,244,,2.330000,2
1946,244,,1.670000,3
1947,244,,7.500000,3
1948,245,,21.940000,7
1949,245,,3.000000,7
1950,245,,1.670000,2
1951,245,,18.000000,7
1952,245,,1.500000,7
1953,245,,1.500000,7
1954,245,,1.000000,2
1955,245,,0.250000,3
1956,245,,1.000000,2
1957,245,,0.250000,3
1958,246,,1.500000,7
1959,246,,1.000000,3
1960,246,,1.750000,3
1961,246,,1.250000,13
1962,246,,1.750000,15
1963,246,,0.500000,3
1964,246,,1.670000,2
1965,246,,0.500000,1
1966,246,,0.250000,1
1967,246,,0.500000,1
1968,247,343.0,32.000000,7
1969,247,,1.500000,3
1970,247,,1.000000,15
1971,247,,1.000000,1
1972,247,,0.250000,3
1973,247,,2.000000,2
1974,247,,2.500000,3
1975,247,,1.000000,15
1976,247,,3.000000,7
1977,247,,4.000000,7
1978,248,,13.000000,7
1979,248,344.0,6.750000,7
1980,248,,4.000000,7
1981,248,,1.500000,15
1982,248,,1.000000,3
1983,248,,3.670000,2
1984,248,,1.000000,1
1985,248,345.0,32.000000,7
1986,248,,1.000000,7
1987,248,,2.000000,15
1988,248,,3.000000,7
1989,249,346.0,30.000000,7
1990,249,,3.000000,7
1991,249,,3.000000,13
1992,249,,5.750000,15
1993,249,,3.000000,2
1994,249,,2.000000,2
1995,249,,6.000000,7
1996,249,,9.000000,7
1997,249,,2.500000,3
1998,249,,1.000000,15
1999,249,,100.000000,31
2000,250,,1.500000,13
2001,250,,1.500000,3
2002,250,,0.750000,3
2003,250,,2.330000,2
2004,250,,1.670000,3
2005,250,,7.500000,3
2006,251,347.0,45.000000,7
2007,251,348.0,4.000000,7
2008,251,,1.000000,7
2009,251,,4.000000,7
2010,251,,1.000000,15
2011,251,,2.250000,7
2012,251,,3.000000,13
2013,251,,1.000000,2
2014,251,349.0,5.000000,7
2015,251,,6.500000,6
2016,251,,7.250000,3
2017,251,,2.000000,7
2018,251,,1.000000,2
2019,251,,2.000000,7
2020,251,,4.670000,2
2021,251,,2.000000,2
2022,251,,1.000000,3
2023,252,,3.000000,15
2024,252,,2.500000,7
2025,252,350.0,4.000000,7
2026,252,,2.750000,7
2027,252,,2.000000,6
2028,252,,2.000000,1
2029,252,,0.250000,3
2030,252,,3.500000,1
2031,252,,1.000000,3
2032,252,,1.250000,7
2033,252,,5.500000,15
2034,252,,5.000000,7
2035,252,,2.670000,2
2036,253,351.0,27.250000,7
2037,253,,26.250000,7
2038,254,,9.000000,7
2039,254,,2.000000,3
2040,254,,1.000000,7
2041,254,,2.250000,15
2042,254,,3.000000,2
2043,254,,1.670000,2
2044,254,,1.000000,6
2045,255,,6.000000,7
2046,255,,2.000000,2
2047,255,,2.000000,2
2048,255,,1.500000,7
2049,255,,2.250000,13
2050,255,,4.000000,7
2051,255,,1.500000,15
2052,255,,0.500000,3
2053,255,,1.670000,2
2054,255,,2.000000,2
2055,255,,1.000000,2
2056,255,,2.500000,1
2057,256,,40.000000,7
2058,256,,7.500000,15
2059,256,,4.500000,15
2060,256,,1.875000,7
2061,256,,4.670000,2
2062,256,,10.000000,2
2063,256,,0.250000,3
2064,256,,1.330000,2
2065,256,,1.000000,2
2066,256,,4.000000,7
2067,256,,3.125000,7
2068,256,,2.375000,7
2069,256,352.0,2.000000,7
2070,257,353.0,14.000000,7
2071,257,354.0,8.000000,7
2072,257,355.0,8.000000,7
2073,257,356.0,1.845000,7
2074,257,,8.500000,15
2075,257,,2.000000,7
2076,257,,1.000000,7
2077,257,,2.000000,2
2078,257,,0.250000,3
2079,257,,2.000000,1
2080,257,357.0,1.000000,3
2081,258,358.0,20.000000,7
2082,258,,41.375000,7
2083,258,,9.000000,7
2084,258,,3.000000,2
2085,258,,3.000000,2
2086,259,,1.500000,7
2087,259,,4.500000,3
2088,259,,4.500000,3
2089,259,,0.500000,3
2090,259,,6.750000,15
2091,259,,1.670000,2
2092,259,,1.000000,2
2093,259,,0.250000,3
2094,259,,2.000000,2
2095,259,,1.000000,3
2096,259,,1.000000,3
2097,260,,13.500000,7
2098,260,,2.500000,7
2099,260,,2.330000,2
2100,260,,0.750000,3
2101,260,,6.000000,2
2102,260,,2.000000,1
2103,260,,2.000000,2
2104,260,,2.000000,2
2105,260,,2.000000,2
2106,260,,3.000000,13
2107,260,,1.500000,13
2108,260,,3.000000,15
2109,260,,12.000000,7
2110,261,,2.000000,2
2111,261,,3.000000,7
2112,261,,6.000000,2
2113,261,,3.000000,13
2114,261,,4.330000,15
2115,261,,1.000000,13
2116,261,,2.000000,2
2117,261,,2.000000,2
2118,261,,1.500000,1
2119,261,,0.330000,3
2120,261,,0.750000,3
2121,261,,2.000000,2
2122,261,,2.500000,7
2123,261,,0.250000,3
2124,261,,15.000000,7
2125,261,,2.250000,7
2126,261,,12.000000,6
2127,261,,4.670000,2
2128,261,,1.000000,2
2129,261,,12.000000,7
2130,262,,6.500000,6
2131,262,,7.500000,3
2132,262,,2.000000,7
2133,262,,21.000000,7
2134,262,,3.000000,7
2135,262,,1.000000,7
2136,262,,4.670000,2
2137,262,,1.000000,2
2138,262,,0.330000,3
2139,263,,37.500000,7
2140,263,,2.000000,3
2141,263,,20.000000,7
2142,263,,2.000000,6
